date,open,high,low,close,movement
2015-05-11,1.55795,1.57085,1.55601,1.5577,up
2015-05-12,1.56681,1.57622,1.56355,1.5671,up
2015-05-13,1.57381,1.5813,1.57309,1.57401,up
2015-05-14,1.57734,1.58078,1.5705,1.57721,down
2015-05-17,1.57391,1.57391,1.56548,1.57461,down
2015-05-18,1.56639,1.56715,1.5456,1.56637,down
2015-05-19,1.55159,1.55909,1.5477,1.55161,up
2015-05-20,1.55427,1.57011,1.55275,1.55429,up
2015-05-21,1.5661,1.56912,1.54871,1.56639,down
2015-05-24,1.54775,1.55087,1.54591,1.54751,down
2015-05-25,1.5472,1.5472,1.53567,1.54722,down
2015-05-26,1.5396,1.54369,1.53076,1.53986,down
2015-05-27,1.5349,1.5387,1.52648,1.53501,down
2015-05-28,1.53191,1.53431,1.52416,1.53191,down
2015-05-31,1.52879,1.5306,1.51745,1.52889,down
2015-06-01,1.51978,1.53421,1.51835,1.51999,up
2015-06-02,1.53351,1.53751,1.52555,1.53398,down
2015-06-03,1.53268,1.54416,1.53069,1.53266,up
2015-06-04,1.53624,1.53695,1.52022,1.5365,down
2015-06-07,1.52653,1.5306,1.5223,1.52679,up
2015-06-08,1.53449,1.53891,1.52602,1.53459,up
2015-06-09,1.53872,1.55545,1.53711,1.53941,up
2015-06-10,1.55,1.55207,1.54321,1.54969,up
2015-06-11,1.55181,1.55982,1.54684,1.55089,up
2015-06-14,1.55611,1.55666,1.54895,1.55615,up
2015-06-15,1.5597,1.56495,1.55448,1.5596,up
2015-06-16,1.56421,1.5756,1.56299,1.56397,up
2015-06-17,1.58481,1.59314,1.58103,1.58481,up
2015-06-18,1.58801,1.5898,1.58373,1.58788,down
2015-06-21,1.5873,1.59109,1.58078,1.58851,down
2015-06-22,1.5828,1.583,1.57257,1.58293,down
2015-06-23,1.57391,1.58053,1.56764,1.57411,down
2015-06-24,1.57055,1.57701,1.56811,1.57099,up
2015-06-25,1.5748,1.57654,1.57134,1.57451,down
2015-06-28,1.56961,1.57891,1.56863,1.56932,up
2015-06-29,1.57299,1.57754,1.56986,1.57319,down
2015-06-30,1.569,1.57183,1.56155,1.5687,down
2015-07-01,1.56052,1.5638,1.55661,1.5605,up
2015-07-02,1.56101,1.56446,1.55683,1.5613,down
2015-07-05,1.5555,1.5625,1.55352,1.5556,up
2015-07-06,1.56011,1.5606,1.54178,1.56021,down
2015-07-07,1.5461,1.54703,1.53391,1.54629,down
2015-07-08,1.53688,1.54202,1.536,1.537,up
2015-07-09,1.53711,1.55521,1.5369,1.5374,up
2015-07-12,1.5519,1.55909,1.54962,1.55159,down
2015-07-13,1.54801,1.56226,1.54536,1.54823,up
2015-07-14,1.5638,1.5674,1.55812,1.5637,down
2015-07-15,1.5626,1.56509,1.5564,1.5634,down
2015-07-16,1.5613,1.56723,1.55618,1.5613,down
2015-07-19,1.56045,1.56299,1.554,1.56004,down
2015-07-20,1.55712,1.55933,1.55328,1.55739,down
2015-07-21,1.55562,1.56446,1.55533,1.5556,up
2015-07-22,1.56147,1.56715,1.55188,1.5614,down
2015-07-23,1.55219,1.55279,1.54715,1.55195,up
2015-07-26,1.55241,1.55958,1.54943,1.55229,up
2015-07-27,1.55649,1.56177,1.55328,1.55642,up
2015-07-28,1.56109,1.56887,1.55909,1.56111,down
2015-07-29,1.55999,1.56397,1.558,1.56021,up
2015-07-30,1.56048,1.56764,1.55545,1.56043,up
2015-08-02,1.56231,1.5647,1.5569,1.56269,down
2015-08-03,1.55909,1.56299,1.55666,1.55904,down
2015-08-04,1.55659,1.56499,1.55294,1.5569,up
2015-08-05,1.5606,1.5638,1.54727,1.5606,down
2015-08-06,1.5513,1.554,1.54271,1.55142,down
2015-08-09,1.54921,1.5549,1.54602,1.5494,up
2015-08-10,1.5588,1.56152,1.55579,1.55853,up
2015-08-11,1.5586,1.56617,1.55371,1.55841,up
2015-08-12,1.5614,1.56372,1.55787,1.5616,down
2015-08-13,1.56152,1.56593,1.55931,1.56179,up
2015-08-16,1.56499,1.569,1.55819,1.56519,down
2015-08-17,1.5586,1.57183,1.55642,1.55851,up
2015-08-18,1.56659,1.56986,1.56372,1.56649,up
2015-08-19,1.5685,1.5703,1.56104,1.56831,up
2015-08-20,1.569,1.5725,1.56642,1.56909,down
2015-08-23,1.56676,1.58048,1.56331,1.56779,up
2015-08-24,1.57639,1.58178,1.5686,1.57629,down
2015-08-25,1.5703,1.57211,1.54823,1.56959,down
2015-08-26,1.54806,1.55099,1.53775,1.5482,down
2015-08-27,1.54119,1.54459,1.53398,1.5414,up
2015-08-30,1.54171,1.54416,1.53586,1.54181,down
2015-08-31,1.5365,1.54083,1.53046,1.53631,down
2015-09-01,1.53034,1.5321,1.5269,1.53053,up
2015-09-02,1.53069,1.53151,1.52228,1.53081,down
2015-09-03,1.52599,1.52609,1.51708,1.52621,down
2015-09-06,1.51941,1.52905,1.51745,1.5201,up
2015-09-07,1.52751,1.54154,1.52751,1.5283,up
2015-09-08,1.53981,1.54059,1.53516,1.54019,down
2015-09-09,1.5361,1.5477,1.53445,1.53579,up
2015-09-10,1.54419,1.54641,1.5405,1.54421,up
2015-09-13,1.54471,1.54729,1.53799,1.54481,down
2015-09-14,1.5429,1.54583,1.53516,1.54271,down
2015-09-15,1.53459,1.55279,1.53327,1.53449,up
2015-09-16,1.55149,1.55509,1.54895,1.55181,up
2015-09-17,1.5571,1.56593,1.5562,1.5569,down
2015-09-20,1.55248,1.5569,1.54837,1.55289,down
2015-09-21,1.55082,1.55311,1.53445,1.55082,down
2015-09-22,1.53551,1.53657,1.52253,1.53539,down
2015-09-23,1.52506,1.52882,1.52031,1.5252,down
2015-09-24,1.52309,1.52602,1.51469,1.5227,down
2015-09-27,1.5205,1.52372,1.5163,1.52017,down
2015-09-28,1.51669,1.52068,1.51378,1.51651,down
2015-09-29,1.5158,1.52137,1.51103,1.5158,down
2015-09-30,1.51229,1.51814,1.51126,1.5124,up
2015-10-01,1.5141,1.52393,1.51382,1.51391,up
2015-10-04,1.51874,1.52416,1.51653,1.51941,down
2015-10-05,1.51543,1.52369,1.51423,1.5155,up
2015-10-06,1.52295,1.5328,1.5227,1.5226,up
2015-10-07,1.53179,1.53728,1.52648,1.53156,up
2015-10-08,1.5352,1.5387,1.53022,1.53513,down
2015-10-11,1.53219,1.53749,1.53179,1.53231,up
2015-10-12,1.53377,1.53893,1.52045,1.53379,down
2015-10-13,1.52562,1.54488,1.52558,1.52581,up
2015-10-14,1.5478,1.55087,1.54202,1.54801,down
2015-10-15,1.54729,1.54871,1.54345,1.5472,down
2015-10-18,1.54381,1.54969,1.54297,1.54381,up
2015-10-19,1.54751,1.55063,1.54583,1.5472,down
2015-10-20,1.54481,1.54799,1.54178,1.5449,down
2015-10-21,1.54209,1.55063,1.53917,1.54245,down
2015-10-22,1.5386,1.54209,1.5329,1.53837,down
2015-10-25,1.5317,1.53811,1.53139,1.53174,up
2015-10-26,1.5356,1.53619,1.52858,1.53579,down
2015-10-27,1.53121,1.5348,1.52802,1.5313,down
2015-10-28,1.527,1.53116,1.5246,1.52718,up
2015-10-29,1.53219,1.5444,1.53121,1.53238,up
2015-11-01,1.54421,1.54991,1.54231,1.54416,down
2015-11-02,1.54231,1.54464,1.53619,1.5424,down
2015-11-03,1.542,1.54392,1.53709,1.54192,down
2015-11-04,1.5391,1.54012,1.5227,1.53901,down
2015-11-05,1.5211,1.52202,1.50376,1.521,down
2015-11-08,1.50537,1.51149,1.50516,1.5055,up
2015-11-09,1.5122,1.51469,1.50943,1.5121,up
2015-11-10,1.51378,1.52045,1.51318,1.51389,up
2015-11-11,1.5223,1.52462,1.51764,1.52251,up
2015-11-12,1.52323,1.52625,1.5192,1.52346,down
2015-11-15,1.52221,1.5229,1.5186,1.52179,down
2015-11-16,1.5202,1.52411,1.5158,1.5205,up
2015-11-17,1.5217,1.52486,1.51906,1.522,up
2015-11-18,1.52439,1.52999,1.52439,1.52393,up
2015-11-19,1.52882,1.53116,1.52184,1.52882,down
2015-11-22,1.51902,1.5193,1.51272,1.519,down
2015-11-23,1.5127,1.51584,1.50571,1.5129,down
2015-11-24,1.50809,1.5124,1.5058,1.50859,up
2015-11-25,1.51261,1.51329,1.50693,1.51236,down
2015-11-26,1.5103,1.51089,1.50342,1.50998,down
2015-11-29,1.50378,1.5058,1.4997,1.50389,up
2015-11-30,1.50578,1.51247,1.50534,1.5058,up
2015-12-01,1.50791,1.50821,1.49499,1.50779,down
2015-12-02,1.49499,1.50648,1.49165,1.4949,up
2015-12-03,1.51378,1.51584,1.50821,1.5135,down
2015-12-06,1.51126,1.51172,1.5058,1.51126,down
2015-12-07,1.5055,1.50602,1.49586,1.50503,down
2015-12-08,1.50139,1.51791,1.50069,1.50101,up
2015-12-09,1.51839,1.52031,1.5116,1.51839,down
2015-12-10,1.51621,1.523,1.51286,1.51609,up
2015-12-13,1.51999,1.52068,1.51126,1.5199,down
2015-12-14,1.51593,1.51837,1.50399,1.51607,down
2015-12-15,1.50464,1.50621,1.4993,1.50437,down
2015-12-16,1.4979,1.49925,1.48832,1.49779,down
2015-12-17,1.493,1.49521,1.48889,1.49296,down
2015-12-20,1.49098,1.49321,1.48869,1.49082,down
2015-12-21,1.4896,1.49098,1.48302,1.48969,down
2015-12-22,1.48221,1.49031,1.48221,1.48234,up
2015-12-23,1.4877,1.4941,1.4873,1.4877,up
2015-12-24,1.49142,1.49477,1.49142,1.49142,up
2015-12-27,1.49254,1.49321,1.48854,1.49321,down
2015-12-28,1.48914,1.49142,1.47918,1.4894,down
2015-12-29,1.48229,1.485,1.47973,1.48223,down
2015-12-30,1.48177,1.48478,1.47449,1.48192,down
2015-12-31,1.47384,1.47384,1.47384,1.47384,up
2016-01-03,1.47399,1.4817,1.46914,1.47371,down
2016-01-04,1.47145,1.47297,1.46413,1.47141,down
2016-01-05,1.4677,1.468,1.46049,1.46739,down
2016-01-06,1.46293,1.46434,1.45349,1.46299,down
2016-01-07,1.46231,1.46479,1.45286,1.46269,down
2016-01-10,1.4529,1.46049,1.45159,1.4525,up
2016-01-11,1.4545,1.45641,1.43596,1.4544,down
2016-01-12,1.4439,1.44781,1.43901,1.44363,down
2016-01-13,1.44134,1.44446,1.43637,1.4408,up
2016-01-14,1.44261,1.44279,1.43082,1.44271,down
2016-01-17,1.42741,1.43225,1.42509,1.42741,down
2016-01-18,1.42531,1.43431,1.41323,1.42531,down
2016-01-19,1.41824,1.42207,1.41311,1.41824,up
2016-01-20,1.42005,1.4205,1.40885,1.41985,up
2016-01-21,1.42288,1.43596,1.42064,1.42268,up
2016-01-24,1.4257,1.43129,1.4226,1.426,down
2016-01-25,1.4243,1.43308,1.41784,1.4243,up
2016-01-26,1.43451,1.43554,1.42328,1.43431,down
2016-01-27,1.4247,1.44051,1.4241,1.42491,up
2016-01-28,1.436,1.44155,1.41904,1.4362,down
2016-01-31,1.42448,1.43781,1.42389,1.4246,up
2016-02-01,1.44259,1.44467,1.43328,1.44279,down
2016-02-02,1.44086,1.45921,1.43864,1.44092,up
2016-02-03,1.45864,1.46681,1.45357,1.45858,down
2016-02-04,1.458,1.4586,1.44592,1.45811,down
2016-02-07,1.45121,1.45454,1.43575,1.45121,down
2016-02-08,1.44363,1.44886,1.43802,1.44361,up
2016-02-09,1.44634,1.45794,1.4455,1.44659,up
2016-02-10,1.4525,1.45666,1.43885,1.45264,down
2016-02-11,1.44831,1.45688,1.4453,1.44823,up
2016-02-14,1.45222,1.45381,1.44279,1.4518,down
2016-02-15,1.44571,1.45159,1.42857,1.44592,down
2016-02-16,1.43082,1.4341,1.42389,1.43039,down
2016-02-17,1.42857,1.43947,1.42653,1.42816,up
2016-02-18,1.4331,1.4341,1.42531,1.43332,down
2016-02-21,1.427,1.4301,1.40667,1.4266,down
2016-02-22,1.41511,1.41571,1.40661,1.41481,down
2016-02-23,1.40095,1.40174,1.38812,1.40135,down
2016-02-24,1.39311,1.39978,1.39043,1.39295,up
2016-02-25,1.39704,1.40424,1.38665,1.39665,down
2016-02-28,1.3865,1.39431,1.38389,1.38619,up
2016-02-29,1.39311,1.40172,1.3914,1.3928,up
2016-03-01,1.39649,1.40726,1.39179,1.39639,up
2016-03-02,1.40819,1.41543,1.40371,1.40809,up
2016-03-03,1.41759,1.42369,1.41123,1.41749,up
2016-03-06,1.4213,1.42201,1.41371,1.4215,up
2016-03-07,1.42621,1.42741,1.4177,1.42613,down
2016-03-08,1.42086,1.4243,1.41794,1.42086,down
2016-03-09,1.42066,1.43021,1.41243,1.4207,up
2016-03-10,1.42878,1.43937,1.42582,1.42878,up
2016-03-13,1.43781,1.4392,1.43129,1.438,down
2016-03-14,1.42831,1.42878,1.41503,1.4282,down
2016-03-15,1.41583,1.41603,1.40568,1.41563,up
2016-03-16,1.42531,1.45012,1.42235,1.42552,up
2016-03-17,1.44781,1.45138,1.4415,1.44781,down
2016-03-20,1.44634,1.44691,1.43678,1.4468,down
2016-03-21,1.43678,1.43989,1.41985,1.43701,down
2016-03-22,1.4226,1.42278,1.41103,1.4225,down
2016-03-23,1.41163,1.41491,1.40597,1.41169,up
2016-03-24,1.41421,1.41603,1.41123,1.41301,up
2016-03-27,1.41331,1.42814,1.41231,1.41311,up
2016-03-28,1.42613,1.43102,1.42005,1.42633,up
2016-03-29,1.43881,1.44592,1.43709,1.43864,down
2016-03-30,1.4374,1.44238,1.43308,1.4374,down
2016-03-31,1.43664,1.4374,1.41739,1.4367,down
2016-04-03,1.42268,1.43225,1.41925,1.42246,up
2016-04-04,1.42653,1.42816,1.41243,1.42649,down
2016-04-05,1.41583,1.41723,1.40076,1.41563,down
2016-04-06,1.41363,1.41563,1.40548,1.41381,down
2016-04-07,1.40548,1.41403,1.4043,1.4058,up
2016-04-10,1.41341,1.42857,1.41091,1.41301,up
2016-04-11,1.42341,1.43472,1.41985,1.42341,up
2016-04-12,1.4269,1.42816,1.41985,1.4269,down
2016-04-13,1.41931,1.41931,1.40944,1.41921,down
2016-04-14,1.41451,1.42227,1.41363,1.41461,up
2016-04-17,1.41844,1.42804,1.41343,1.41743,up
2016-04-18,1.42878,1.44196,1.42857,1.42898,up
2016-04-19,1.43881,1.44101,1.43534,1.43895,down
2016-04-20,1.43379,1.44383,1.43061,1.4339,down
2016-04-21,1.43267,1.44509,1.4324,1.4323,up
2016-04-24,1.44488,1.4518,1.44059,1.44467,up
2016-04-25,1.44886,1.46381,1.44877,1.44907,up
2016-04-26,1.45773,1.46199,1.45328,1.45773,down
2016-04-27,1.45412,1.46178,1.45277,1.45421,up
2016-04-28,1.46135,1.46671,1.45794,1.46113,down
2016-05-01,1.46049,1.46994,1.46049,1.46028,up
2016-05-02,1.46671,1.47689,1.45349,1.4666,down
2016-05-03,1.45454,1.4573,1.44634,1.4551,down
2016-05-04,1.45075,1.45307,1.44467,1.4507,down
2016-05-05,1.44907,1.45476,1.44279,1.44928,down
2016-05-08,1.44279,1.44768,1.43769,1.44308,down
2016-05-09,1.44161,1.44739,1.43906,1.44155,up
2016-05-10,1.4453,1.44865,1.4397,1.44515,down
2016-05-11,1.44363,1.45307,1.44092,1.44383,up
2016-05-12,1.44461,1.445,1.43429,1.44452,down
2016-05-15,1.43534,1.44155,1.43361,1.43493,up
2016-05-16,1.44481,1.45239,1.44392,1.44469,up
2016-05-17,1.44571,1.46263,1.44059,1.44552,up
2016-05-18,1.4596,1.46608,1.45654,1.45962,up
2016-05-19,1.45996,1.46131,1.45102,1.46011,down
2016-05-22,1.44919,1.45484,1.44459,1.44907,down
2016-05-23,1.44808,1.46372,1.44802,1.44818,up
2016-05-24,1.4616,1.47308,1.46066,1.46126,up
2016-05-25,1.46975,1.47386,1.46716,1.46983,down
2016-05-26,1.46664,1.46884,1.46139,1.46649,down
2016-05-29,1.46246,1.46389,1.45907,1.46265,up
2016-05-30,1.46349,1.47258,1.45298,1.46351,down
2016-05-31,1.4485,1.45091,1.43935,1.44825,down
2016-06-01,1.44211,1.44722,1.44144,1.44194,down
2016-06-02,1.4408,1.45832,1.44015,1.44055,down
2016-06-05,1.43922,1.44741,1.43589,1.43839,up
2016-06-06,1.44609,1.46088,1.44552,1.44592,up
2016-06-07,1.45436,1.46015,1.45089,1.45436,down
2016-06-08,1.45151,1.45283,1.44507,1.45184,down
2016-06-09,1.44638,1.44749,1.43184,1.44638,down
2016-06-12,1.41906,1.43051,1.41197,1.41888,up
2016-06-13,1.42062,1.42195,1.40956,1.42068,down
2016-06-14,1.41209,1.42156,1.41094,1.41237,up
2016-06-15,1.41953,1.42009,1.4015,1.41959,up
2016-06-16,1.42955,1.43193,1.42258,1.42957,up
2016-06-19,1.4587,1.47072,1.45347,1.4586,up
2016-06-20,1.46744,1.47809,1.4646,1.4675,down
2016-06-21,1.46666,1.47702,1.46471,1.46703,up
2016-06-22,1.4792,1.4947,1.4733,1.47894,down
2016-06-23,1.45601,1.46291,1.32393,1.45579,down
2016-06-26,1.34447,1.34756,1.31315,1.3451,down
2016-06-27,1.32272,1.34196,1.32219,1.3235,up
2016-06-28,1.33558,1.35292,1.32919,1.3351,up
2016-06-29,1.3456,1.34949,1.32426,1.34658,down
2016-06-30,1.33337,1.3352,1.32478,1.33287,down
2016-07-03,1.32853,1.33303,1.32454,1.32899,down
2016-07-04,1.3282,1.32823,1.30218,1.32799,down
2016-07-05,1.29638,1.30136,1.28281,1.29579,down
2016-07-06,1.29206,1.30477,1.29091,1.29259,down
2016-07-07,1.29119,1.3012,1.29099,1.29157,up
2016-07-10,1.29446,1.30144,1.28538,1.29462,up
2016-07-11,1.29852,1.32461,1.29793,1.29811,up
2016-07-12,1.32707,1.33362,1.31775,1.32783,down
2016-07-13,1.31211,1.34009,1.31092,1.31197,up
2016-07-14,1.33577,1.34813,1.32011,1.33579,down
2016-07-17,1.32391,1.33103,1.32168,1.32296,up
2016-07-18,1.32659,1.32716,1.31149,1.32689,down
2016-07-19,1.31075,1.31975,1.3068,1.31084,up
2016-07-20,1.32468,1.32679,1.31672,1.32645,down
2016-07-21,1.32382,1.32908,1.3082,1.32461,down
2016-07-24,1.31244,1.31624,1.30988,1.31297,down
2016-07-25,1.31069,1.31719,1.30659,1.31079,up
2016-07-26,1.3151,1.31626,1.30799,1.31529,up
2016-07-27,1.32414,1.32505,1.3123,1.32378,down
2016-07-28,1.31652,1.33018,1.31557,1.31619,up
2016-07-31,1.32193,1.32732,1.31659,1.32163,down
2016-08-01,1.31865,1.3331,1.31745,1.31855,up
2016-08-02,1.33383,1.33731,1.32873,1.33378,down
2016-08-03,1.33294,1.33451,1.31177,1.3328,down
2016-08-04,1.31285,1.3177,1.30241,1.31292,down
2016-08-07,1.30765,1.30979,1.30347,1.30858,down
2016-08-08,1.30342,1.30342,1.29594,1.30324,down
2016-08-09,1.30141,1.30947,1.29944,1.30071,up
2016-08-10,1.30225,1.3029,1.29406,1.30202,down
2016-08-11,1.29557,1.30361,1.29272,1.29549,down
2016-08-14,1.29099,1.29467,1.28684,1.29099,down
2016-08-15,1.288,1.30293,1.288,1.28831,up
2016-08-16,1.30324,1.30651,1.29988,1.30337,up
2016-08-17,1.30446,1.31726,1.30429,1.30446,up
2016-08-18,1.31631,1.31631,1.30242,1.31666,down
2016-08-21,1.30685,1.31562,1.30361,1.3056,up
2016-08-22,1.3132,1.32118,1.3132,1.31371,up
2016-08-23,1.31994,1.32749,1.31631,1.31961,up
2016-08-24,1.32398,1.32644,1.31726,1.32345,down
2016-08-25,1.31926,1.32696,1.31492,1.31943,down
2016-08-28,1.31268,1.31354,1.30617,1.31285,down
2016-08-29,1.31096,1.31199,1.30634,1.31079,down
2016-08-30,1.30941,1.31579,1.30685,1.30907,up
2016-08-31,1.31337,1.33156,1.31303,1.31337,up
2016-09-01,1.32767,1.33511,1.32538,1.32749,up
2016-09-04,1.32943,1.33761,1.32943,1.32943,up
2016-09-05,1.3312,1.34427,1.33032,1.33138,up
2016-09-06,1.34156,1.34264,1.33371,1.3421,down
2016-09-07,1.33404,1.33761,1.3289,1.33387,down
2016-09-08,1.33085,1.33351,1.32468,1.33103,down
2016-09-11,1.32714,1.33245,1.32442,1.32732,up
2016-09-12,1.33387,1.33422,1.31735,1.33387,down
2016-09-13,1.31943,1.32293,1.31406,1.31943,up
2016-09-14,1.32644,1.327,1.31839,1.32644,down
2016-09-15,1.32473,1.32503,1.30753,1.32477,down
2016-09-18,1.30144,1.30919,1.30139,1.30163,up
2016-09-19,1.30395,1.30651,1.2951,1.30446,down
2016-09-20,1.29853,1.30073,1.295,1.29853,up
2016-09-21,1.30378,1.31199,1.30327,1.30361,up
2016-09-22,1.3084,1.30907,1.29166,1.30873,down
2016-09-25,1.29786,1.29904,1.29182,1.29786,down
2016-09-26,1.29695,1.3009,1.29452,1.29695,up
2016-09-27,1.30107,1.30327,1.2982,1.30124,up
2016-09-28,1.30395,1.30548,1.29685,1.30395,down
2016-09-29,1.29685,1.30225,1.29423,1.29634,down
2016-10-02,1.29316,1.29483,1.28189,1.29316,down
2016-10-03,1.28518,1.28601,1.27273,1.28485,down
2016-10-04,1.27291,1.27714,1.26871,1.27324,up
2016-10-05,1.27551,1.27567,1.2631,1.27551,down
2016-10-06,1.23989,1.24828,1.22324,1.24023,up
2016-10-09,1.24347,1.24456,1.23594,1.24347,down
2016-10-10,1.23472,1.23503,1.2204,1.23411,down
2016-10-11,1.22745,1.23274,1.21699,1.2279,down
2016-10-12,1.21907,1.22314,1.21374,1.21877,up
2016-10-13,1.22264,1.22639,1.21714,1.22219,down
2016-10-16,1.21773,1.21996,1.21403,1.21832,up
2016-10-17,1.22219,1.23244,1.22215,1.2219,up
2016-10-18,1.23032,1.23289,1.22579,1.23047,down
2016-10-19,1.22926,1.23001,1.22145,1.22895,down
2016-10-20,1.22579,1.22609,1.21743,1.22564,down
2016-10-23,1.22202,1.22504,1.21892,1.22191,up
2016-10-24,1.22249,1.22414,1.20887,1.22175,down
2016-10-25,1.21776,1.22429,1.216,1.21758,up
2016-10-26,1.22354,1.2273,1.2161,1.22354,down
2016-10-27,1.21684,1.21907,1.21168,1.21714,up
2016-10-30,1.2206,1.22115,1.21507,1.2216,up
2016-10-31,1.22354,1.2279,1.22115,1.22369,up
2016-11-01,1.22387,1.23533,1.2224,1.22385,up
2016-11-02,1.23062,1.24937,1.23016,1.23047,up
2016-11-03,1.24657,1.25565,1.24517,1.24688,up
2016-11-06,1.24891,1.24984,1.23824,1.24891,down
